"year","player","url","position","college","weight"
"2005","Erik Pears","/players/P/PearEr20.htm","OT","Colorado State","312"
"2005","Karl Paymah","/players/P/PaymKa20.htm","CB","Washington State","204"
"2005","Frank Omiyale","/players/O/OmiyFr20.htm","OT","Tennessee Tech","310"
"2005","Ryan Claridge","","OLB","UNLV","254"
"2005","Kirk Morrison","/players/M/MorrKi20.htm","ILB","San Diego State","235"
"2005","Eric Moore","/players/M/MoorEr21.htm","DE","Florida State","262"
"2005","Mike Montgomery","/players/M/MontMi20.htm","DE","Texas A&M","276"
"2005","Lance Mitchell","/players/M/MitcLa20.htm","ILB","Oklahoma","247"
"2005","Heath Miller","/players/M/MillHe00.htm","TE","Virginia","256"
"2005","Shawne Merriman","/players/M/MerrSh99.htm","DE","Maryland","272"
"2005","David McMillan","/players/M/McMiDa20.htm","DE","Kansas","262"
"2005","Chris McKenzie","/players/M/McKeCh20.htm","CB","Arizona State","185"
"2005","Bryant McFadden","/players/M/McFaBr20.htm","CB","Florida State","193"
"2005","Robert McCune","/players/M/McCuRo20.htm","ILB","Louisville","245"
"2005","Daniel Loper","/players/L/LopeDa20.htm","OT","Texas Tech","306"
"2005","Khari Long","/players/L/LongKh20.htm","DE","Baylor","257"
"2005","Jim Leonhard","/players/L/LeonJi23.htm","FS","Wisconsin","191"
"2005","Marcus Lawrence","/players/L/LawrMa20.htm","ILB","South Carolina","243"
"2005","Eric King","/players/K/KingEr20.htm","CB","Wake Forest","189"
"2005","Jeremy Parquet","","OT","Southern Miss","323"
"2005","Alphonso Hodge","","CB","Miami (OH)","203"
"2005","Nick Kaczur","/players/K/KaczNi20.htm","OT","Toledo","319"
"2005","Adam Jones","/players/J/JonePa20.htm","CB","West Virginia","187"
"2005","Matt Jones","/players/J/JoneMa00.htm","TE","Arkansas","242"
"2005","Derrick Johnson","/players/J/JohnDe25.htm","OLB","Texas","242"
"2005","Erasmus James","/players/J/JameEr20.htm","DE","Wisconsin","266"
"2005","Marlin Jackson","/players/J/JackMa22.htm","CB","Michigan","198"
"2005","Kevin Huntley","/players/H/HuntKe21.htm","DE","Kansas State","267"
"2005","Alex Holmes","/players/H/HolmAl00.htm","TE","Southern California","265"
"2005","Daven Holly","/players/H/HollDa22.htm","CB","Cincinnati","192"
"2005","Reggie Hodges","/players/H/HodgRe20.htm","P","Ball State","226"
"2005","Ellis Hobbs","/players/H/HobbEl20.htm","CB","Iowa State","192"
"2005","Leroy Hill","/players/H/HillLe20.htm","ILB","Clemson","229"
"2005","Jovan Haye","/players/H/HayeJo20.htm","DE","Vanderbilt","284"
"2005","Kelvin Hayden","/players/H/HaydKe20.htm","CB","Illinois","197"
"2005","Marques Harris","/players/H/HarrMa20.htm","OLB","Southern Utah","231"
"2005","Tyjuan Hagler","/players/H/HaglTy20.htm","OLB","Cincinnati","236"
"2005","Boomer Grigsby","/players/G/GrigBo20.htm","ILB","Illinois State","249"
"2005","Eric Green","/players/G/GreeEr20.htm","CB","Virginia Tech","198"
"2005","Justin Geisinger","/players/G/GeisJu20.htm","OT","Vanderbilt","322"
"2005","Vincent Fuller","/players/F/FullVi20.htm","FS","Virginia Tech","189"
"2005","Andre Frazier","/players/F/FrazAn20.htm","DE","Cincinnati","234"
"2005","Simon Fraser","/players/F/FrasSi20.htm","DE","Ohio State","288"
"2005","Aaron Francisco","/players/F/FranAa20.htm","FS","BYU","211"
"2005","Dustin Fox","/players/F/FoxxDu20.htm","FS","Ohio State","191"
"2005","Domonique Foxworth","/players/F/FoxwDo20.htm","CB","Maryland","184"
"2005","Alfred Fincher","/players/F/FincAl20.htm","ILB","Connecticut","238"
"2005","Liam Ezekiel","/players/E/EzekLi20.htm","ILB","Northeastern (MA)","249"
"2005","Kevin Everett","/players/E/EverKe00.htm","TE","Miami (FL)","241"
"2005","Trai Essex","/players/E/EsseTr20.htm","OT","Northwestern","324"
"2005","Jamar Enzor","/players/E/EnzoJa20.htm","OLB","Cincinnati","243"
"2005","Ben Emanuel","/players/E/EmanBe20.htm","FS","UCLA","213"
"2005","Joel Dreessen","/players/D/DreeJo00.htm","TE","Colorado State","260"
"2005","Thomas Davis","/players/D/DaviTh20.htm","FS","Georgia","230"
"2005","Jim Davis","/players/D/DaviJi20.htm","DE","Virginia Tech","277"
"2005","Chauncey Davis","/players/D/DaviCh22.htm","DE","Florida State","273"
"2005","Travis Daniels","/players/D/DaniTr20.htm","CB","LSU","194"
"2005","Justin Beriault","","FS","Ball State","204"
"2005","Harvey Dahl","/players/D/DahlHa20.htm","OT","Nevada","299"
"2005","Tony Curtis","/players/C/CurtTo00.htm","TE","Portland State","269"
"2005","Markus Curry","/players/C/CurrMa20.htm","CB","Michigan","181"
"2005","Channing Crowder","/players/C/CrowCh20.htm","ILB","Florida","252"
"2005","Sean Considine","/players/C/ConsSe20.htm","FS","Iowa","212"
"2005","Dan Connolly","/players/C/ConnDa21.htm","OT","Southeast Missouri","311"
"2005","Dustin Colquitt","/players/C/ColqDu20.htm","P","Tennessee","211"
"2005","Nick Collins","/players/C/CollNi20.htm","CB","Bethune-Cookman","206"
"2005","Jerome Collins","/players/C/CollJe00.htm","TE","Notre Dame","267"
"2005","Trent Cole","/players/C/ColeTr20.htm","OLB","Cincinnati","236"
"2005","Dan Cody","/players/C/CodyDa20.htm","DE","Oklahoma","254"
"2005","Vincent Burns","","DE","Kentucky","267"
"2005","Jon Dunn","","OT","Virginia Tech","328"
"2005","Adam Kieft","","OT","Central Michigan","337"
"2005","Chris Canty","/players/C/CantCh21.htm","DE","Virginia","279"
"2005","James Butler","/players/B/ButlJa20.htm","FS","Georgia Tech","213"
"2005","Kevin Burnett","/players/B/BurnKe20.htm","OLB","Tennessee","239"
"2005","Josh Bullocks","/players/B/BullJo20.htm","FS","Nebraska","209"
"2005","Jammal Brown","/players/B/BrowJa55.htm","OT","Oklahoma","316"
"2005","Brandon Browner","/players/B/BrowBr00.htm","CB","Oregon State","221"
"2005","Wesley Britt","/players/B/BritWe20.htm","OT","Alabama","314"
"2005","Michael Boley","/players/B/BoleMi20.htm","OLB","Southern Miss","236"
"2005","Darryl Blackstock","/players/B/BlacDa20.htm","OLB","Virginia","247"
"2005","Joe Berger","/players/B/BergJo20.htm","OT","Michigan Tech","303"
"2005","Adam Bergen","/players/B/BergAd00.htm","TE","Lehigh","265"
"2005","Jordan Beck","/players/B/BeckJo20.htm","OLB","Cal Poly","233"
"2005","Ronald Bartell","/players/B/BartRo20.htm","CB","Howard","211"
"2005","Alex Barron","/players/B/BarrAl20.htm","OT","Florida State","320"
"2005","Khalif Barnes","/players/B/BarnKh20.htm","OT","Washington","305"
"2005","Billy Bajema","/players/B/BajeBi00.htm","TE","Oklahoma State","261"
"2005","Adrian Awasom","/players/A/AwasAd20.htm","DE","North Texas","279"
"2005","O.J. Atogwe","/players/A/AtogO.20.htm","FS","Stanford","219"
"2005","Anthony Alabi","/players/A/AlabAn20.htm","OT","TCU","310"
"2005","Cedrick Williams","","CB","Kansas State","168"
"2005","Aric Williams","","CB","Oregon State","187"
"2005","Sam Wilder","","OT","Colorado","298"
"2005","Mike Watson","","OT","West Virginia","316"
"2005","Benard Thomas","","DE","Nebraska","269"
"2005","Jonathan Pollard","","OLB","Oregon State","247"
"2005","Bryce Benekos","","P","Texas-El Paso","227"
"2005","Tim Brown","","OT","West Virginia","318"
"2005","Jon Colon","","OT","Florida","317"
"2005","Roger Cooper","","OLB","Montana State","239"
"2005","Jonas Crafts","","TE","Texas-El Paso","247"
"2005","Adell Duckett","","DE","Texas Tech","270"
"2005","Clifford Dukes","","DE","Michigan State","268"
"2005","Abraham Elimimian","","CB","Hawaii","190"
"2005","Cole Farden","","P","Oklahoma State","205"
"2005","Adam Finley","","P","Michigan","221"
"2005","George Gause","","DE","South Carolina","275"
"2005","Johnathan Goddard","","OLB","Marshall","238"
"2005","Michael Goolsby","","ILB","Notre Dame","249"
"2005","Kelly Griffeth","","TE","Fort Hays State","284"
"2005","Jason Harmon","","FS","Michigan State","209"
"2005","Chase Johnson","","OT","TCU","330"
"2005","Derrick Johnson","","CB","Texas","197"
"2005","Dave Kashetta","","TE","Boston College","247"
"2005","Tyler King","","DE","Connecticut","271"
"2005","Samuel Lightbody","","OT","Michigan State","321"
"2005","Willie McNeill","","OT","North Carolina","291"
"2005","Michael Munoz","","OT","Tennessee","306"
"2005","Martin Patterson","","ILB","TCU","243"
"2006","Vince Young","/players/Y/YounVi00.htm","QB","Texas","229"
"2006","Claude Wroten","/players/W/WrotCl20.htm","DT","LSU","302"
"2006","Rodrique Wright","/players/W/WrigRo99.htm","DT","Texas","300"
"2006","Travis Wilson","/players/W/WilsTr00.htm","WR","Oklahoma","214"
"2006","Demetrius Williams","/players/W/WillDe03.htm","WR","Oregon","197"
"2006","DeAngelo Williams","/players/W/WillDe02.htm","RB","Memphis","214"
"2006","Brandon Williams","/players/W/WillBr01.htm","WR","Wisconsin","179"
"2006","LenDale White","/players/W/WhitLe01.htm","RB","Southern California","238"
"2006","Charlie Whitehurst","/players/W/WhitCh02.htm","QB","Clemson","223"
"2006","Jeff Webb","/players/W/WebbJe00.htm","WR","San Diego State","211"
"2006","Gabe Watson","/players/W/WatsGa20.htm","DT","Michigan","339"
"2006","Todd Watkins","/players/W/WatkTo20.htm","WR","BYU","202"
"2006","Leon Washington","/players/W/WashLe00.htm","RB","Florida State","201"
"2006","Delanie Walker","/players/W/WalkHu00.htm","WR","Central Missouri","240"
"2006","Marcus Vick","/players/V/VickMa20.htm","QB","Virginia Tech","200"
"2006","Lawrence Vickers","/players/V/VickLa00.htm","FB","Colorado","245"
"2006","Naufahu Tahi","/players/T/TahiNa00.htm","FB","BYU","254"
"2006","Boone Stutz","/players/S/StutBo00.htm","LS","Texas A&M","259"
"2006","Maurice Stovall","/players/S/StovMa00.htm","WR","Notre Dame","217"
"2006","Montavious Stanley","/players/S/StanMo20.htm","DT","Louisville","313"
"2006","Jason Spitz","/players/S/SpitJa20.htm","OG","Louisville","313"
"2006","Charles Spencer","/players/S/SpenCh20.htm","OG","Pittsburgh","352"
"2006","Isaac Sowells","/players/S/SoweIs20.htm","OG","Indiana","324"
"2006","Brad Smith","/players/S/SmitBr01.htm","WR","Missouri","213"
"2006","Rob Sims","/players/S/SimsRo20.htm","OG","Ohio State","307"
"2006","Mark Setterstrom","/players/S/SettMa20.htm","OG","Minnesota","314"
"2006","Derrick Ross","/players/R/RossDe00.htm","RB","Tarleton State","226"
"2006","Cory Ross","/players/R/RossCo00.htm","RB","Nebraska","201"
"2006","Michael Robinson","/players/R/RobiMi00.htm","WR","Penn State","227"
"2006","Willie Reid","/players/R/ReidWi00.htm","WR","Florida State","188"
"2006","Donovan Raiola","/players/R/RaioDo00.htm","C","Wisconsin","300"
"2006","Cedric Humes","","RB","Virginia Tech","227"
"2006","Marvin Philip","","C","California","307"
"2006","Omar Jacobs","","QB","Bowling Green","232"
"2006","Jeremy Bloom","","WR","Colorado","173"
"2006","Domata Peko","/players/P/PekoDo20.htm","DT","Michigan State","307"
"2006","Jonathan Orr","","WR","Wisconsin","198"
"2006","Babatunde Oshinowo","/players/O/OshiBa20.htm","DT","Stanford","304"
"2006","Ben Obomanu","/players/O/ObomBe00.htm","WR","Auburn","205"
"2006","Dan Stevenson","","OG","Notre Dame","300"
"2006","Jerious Norwood","/players/N/NorwJe00.htm","RB","Mississippi State","210"
"2006","Haloti Ngata","/players/N/NgatHa20.htm","DT","Oregon","338"
"2006","Martin Nance","/players/N/NancMa00.htm","WR","Miami (OH)","213"
"2006","Sinorice Moss","/players/M/MossSi00.htm","WR","Miami (FL)","185"
"2006","Will Montgomery","/players/M/MontWi20.htm","C","Virginia Tech","312"
"2006","Anthony Mix","/players/M/MixxAn00.htm","WR","Auburn","235"
"2006","Garrett Mills","/players/M/MillGa01.htm","FB","Tulsa","241"
"2006","Reggie McNeal","/players/M/McNeRe00.htm","QB","Texas A&M","198"
"2006","John McCargo","/players/M/McCaJo22.htm","DT","North Carolina State","302"
"2006","Ingle Martin","/players/M/MartIn00.htm","QB","Furman","220"
"2006","Brandon Marshall","/players/M/MarsBr00.htm","WR","Central Florida","229"
"2006","Laurence Maroney","/players/M/MaroLa00.htm","RB","Minnesota","217"
"2006","Nick Mangold","/players/M/MangNi20.htm","C","Ohio State","300"
"2006","Jesse Mahelona","/players/M/MaheJe20.htm","DT","Tennessee","311"
"2006","Deuce Lutui","/players/L/LutuDe20.htm","OG","Southern California","334"
"2006","Wali Lundy","/players/L/LundWa00.htm","RB","Virginia","214"
"2006","Jonathan Lewis","/players/L/LewiJo22.htm","DT","Virginia Tech","309"
"2006","Matt Leinart","/players/L/LeinMa00.htm","QB","Southern California","223"
"2006","Chris Kuper","/players/K/KupeCh20.htm","OG","North Dakota","301"
"2006","David Kirtman","/players/K/KirtDa00.htm","FB","Southern California","233"
"2006","Davin Joseph","/players/J/JoseDa20.htm","OG","Oklahoma","311"
"2006","Johnny Jolly","/players/J/JollJo20.htm","DT","Texas A&M","317"
"2006","Greg Jennings","/players/J/JennGr00.htm","WR","Western Michigan","197"
"2006","Adam Jennings","/players/J/JennAd00.htm","WR","Fresno State","181"
"2006","Max Jean-Gilles","/players/J/JeanMa20.htm","OG","Georgia","355"
"2006","T.J. Jackson","/players/J/JackTo20.htm","DT","Auburn","304"
"2006","Tarvaris Jackson","/players/J/JackTa00.htm","QB","Alabama State","226"
"2006","Chad Jackson","/players/J/JackCh00.htm","WR","Florida","213"
"2006","Santonio Holmes","/players/H/HolmSa00.htm","WR","Ohio State","188"
"2006","Devin Hester","/players/H/HestDe99.htm","WR","Miami (FL)","190"
"2006","Mike Hass","/players/H/HassMi00.htm","WR","Oregon State","208"
"2006","Orien Harris","/players/H/HarrOr20.htm","DT","Miami (FL)","301"
"2006","Jerome Harrison","/players/H/HarrJe00.htm","RB","Washington State","201"
"2006","Gilbert Harris","/players/H/HarrGi00.htm","FB","Arizona","235"
"2006","Andre Hall","/players/H/HallAn01.htm","RB","South Florida","208"
"2006","Marques Hagans","/players/H/HagaMa00.htm","RB","Virginia","202"
"2006","Derek Hagan","/players/H/HagaDe00.htm","WR","Arizona State","208"
"2006","Skyler Green","/players/G/GreeSk20.htm","WR","LSU","192"
"2006","Marcus Green","/players/G/GreeMa20.htm","DT","Ohio State","295"
"2006","Bruce Gradkowski","/players/G/GradBr00.htm","QB","Toledo","217"
"2006","Kedric Golston","/players/G/GolsKe20.htm","DT","Georgia","300"
"2006","Cory Rodgers","","WR","TCU","188"
"2006","Quinton Ganther","/players/G/GantQu00.htm","RB","Utah","218"
"2006","Dusty Dvoracek","/players/D/DvorDu99.htm","DT","Oklahoma","306"
"2006","Maurice Jones-Drew","/players/D/DrewMa00.htm","RB","UCLA","207"
"2006","Fred Matua","","OG","Southern California","306"
"2006","Greg Eslinger","","C","Minnesota","292"
"2006","P.J. Daniels","/players/D/DaniP.00.htm","RB","Georgia Tech","214"
"2006","Jay Cutler","/players/C/CutlJa00.htm","QB","Vanderbilt","226"
"2006","Brodie Croyle","/players/C/CroyBr00.htm","QB","Alabama","205"
"2006","Marques Colston","/players/C/ColsMa00.htm","WR","Hofstra","224"
"2006","Barry Cofield","/players/C/CofiBa20.htm","DT","Northwestern","304"
"2006","Kellen Clemens","/players/C/ClemKe00.htm","QB","Oregon","224"
"2006","Chris Chester","/players/C/ChesCh21.htm","C","Oklahoma","303"
"2006","Jason Carter","/players/C/CartJa00.htm","WR","Texas A&M","211"
"2006","Brian Calhoun","/players/C/CalhBr00.htm","RB","Wisconsin","201"
"2006","Reggie Bush","/players/B/BushRe00.htm","RB","Southern California","201"
"2006","Brodrick Bunkley","/players/B/BunkBr20.htm","DT","Florida State","306"
"2006","McKinley Boykin","/players/B/BoykMc99.htm","DT","Mississippi","289"
"2006","Mike Bell","/players/B/BellMi00.htm","RB","Arizona","221"
"2006","Hank Baskett","/players/B/BaskHa00.htm","WR","New Mexico","224"
"2006","Brett Basanez","/players/B/BasaBr00.htm","QB","Northwestern","220"
"2006","Jason Avant","/players/A/AvanJa00.htm","WR","Michigan","212"
"2006","Miles Austin","/players/A/AustMi00.htm","WR","Monmouth (NJ)","215"
"2006","D.J. Shockley","","QB","Georgia","214"
"2006","Devin Aromashodu","/players/A/AromDe00.htm","WR","Auburn","201"
"2006","David Anderson","/players/A/AndeDa01.htm","WR","Colorado State","192"
"2006","Joseph Addai","/players/A/AddaJo00.htm","RB","LSU","214"
"2006","Titus Adams","/players/A/AdamTi00.htm","DT","Nebraska","306"
"2006","Terrence Whitehead","","RB","Oregon","209"
"2006","Tony Tella","","OG","Miami (FL)","307"
"2006","Gavin Tarquinio","","LS","Georgia Tech","253"
"2006","Adam Stenavich","","OG","Michigan","310"
"2006","Clinton Solomon","","WR","Iowa","214"
"2006","LeKevin Smith","","DT","Michigan State","316"
"2006","Kent Smith","","QB","Central Michigan","216"
"2006","Sir Henry Anderson","","DT","Oregon State","306"
"2006","Matt Bernstein","","FB","Wisconsin","260"
"2006","Damarius Bilbo","","WR","Georgia Tech","214"
"2006","Jovon Bouknight","","WR","Wyoming","195"
"2006","Manaia Brown","","DT","BYU","301"
"2006","Mike Degory","","C","Florida","305"
"2006","Chris Denney","","WR","Nebraska-Omaha","224"
"2006","Kader Drame","","DT","Syracuse","290"
"2006","Bruce Eugene","","QB","Grambling State","260"
"2006","Ryan Gilbert","","RB","Houston","228"
"2006","Darrell Hackney","","QB","Alabama-Birmingham","239"
"2006","Chris Hannon","","WR","Tennessee","205"
"2006","Taurean Henderson","","RB","Texas Tech","204"
"2006","Ed Hinkel","","WR","Iowa","190"
"2006","Greg Lee","","WR","Pittsburgh","201"
"2006","Travis Lulay","","QB","Montana State","216"
"2006","Wendell Mathis","","RB","Fresno State","210"
"2006","Robin Meadow","","OG","Michigan State","324"
"2006","Erik Meyer","","QB","Eastern Washington","210"
"2006","DonTrell Moore","","RB","New Mexico","210"
"2006","Jeff Mullins","","LS","Marshall","247"
"2006","Barrick Nealy","","QB","Texas State","226"
"2006","Drew Olson","","QB","UCLA","222"
"2006","Paul Pinegar","","QB","Fresno State","232"
"2006","Quinton Porter","","QB","Boston College","233"
"2006","Troy Reddick","","OG","Auburn","334"
"2006","Gerald Riggs","","RB","Michigan State","232"
"2006","Pat Ross","","C","Boston College","301"
"2006","Richie Ross","","WR","Nebraska-Kearney","209"
"2006","Ashton Youboty","/players/Y/YoubAs20.htm","CB","Ohio State","189"
"2006","James Wyche","/players/W/WychJa00.htm","DE","Syracuse","262"
"2006","Eric Winston","/players/W/WinsEr20.htm","OT","Miami (FL)","310"
"2006","Kamerion Wimbley","/players/W/WimbKa20.htm","DE","Florida State","248"
"2006","Mario Williams","/players/W/WillMa22.htm","DE","North Carolina State","295"
"2006","Leon Williams","/players/W/WillLe20.htm","ILB","Miami (FL)","245"
"2006","Jimmy Williams","/players/W/WillJi23.htm","CB","Virginia Tech","213"
"2006","Jamar Williams","/players/W/WillJa21.htm","OLB","Arizona State","236"
"2006","Gerris Wilkinson","/players/W/WilkGe20.htm","ILB","Georgia Tech","233"
"2006","Andrew Whitworth","/players/W/WhitAn20.htm","OT","LSU","334"
"2006","Guy Whimper","/players/W/WhimGu20.htm","OT","East Carolina","304"
"2006","Dee Webb","/players/W/WebbDe20.htm","CB","Florida","183"
"2006","Steve Weatherford","/players/W/WeatSt20.htm","P","Illinois","217"
"2006","Pat Watkins","/players/W/WatkPa20.htm","FS","Florida State","211"
"2006","Kevin Simon","","OLB","Tennessee","235"
"2006","Cooper Wallace","/players/W/WallCo00.htm","TE","Auburn","261"
"2006","Stephen Tulloch","/players/T/TullSt20.htm","ILB","North Carolina State","241"
