"year","team","player","position","base_salary","signing_bonus","roster_bonus","option_bonus","workout_bonus","restructured_bonus","dead_cap","cap_hit","cap_percentage"
"2018","SDG","Chris McCain","OLB","705000","0","0","0","0","0","0","705000","0.61"
"2018","SDG","Jatavis Brown","OLB","630000","46096","0","0","0","0","92193","676096","0.58"
"2018","SDG","Drew Kaser","P","630000","38456","0","0","0","0","76913","668456","0.58"
"2018","SDG","Derek Watt","FB","630000","32420","0","0","0","0","64842","662420","0.57"
"2018","SDG","Donavan Clark","G","630000","21524","0","0","0","0","43048","651524","0.56"
"2018","SDG","Kenneth Farrow","RB","630000","0","0","0","0","0","0","630000","0.54"
"2018","SDG","Tyler Johnstone","T","630000","0","0","0","0","0","0","630000","0.54"
"2018","SDG","Chris Landrum","OLB","630000","0","0","0","0","0","0","630000","0.54"
"2018","SDG","Dexter McCoil","LB","630000","0","0","0","0","0","0","630000","0.54"
"2018","SDG","Spencer Pulley","C","630000","0","0","0","0","0","0","630000","0.54"
"2018","SDG","Zamir Carlis","DT","555000","0","0","0","0","0","0","555000","0.48"
"2018","SDG","Jahleel Addae","SS","0","0","0","0","0","0","0","0","0.0"
"2018","SDG","Damion Square","DE","0","0","0","0","0","0","0","0","0.0"
"2018","SDG","Jason Verrett","CB","0","0","0","0","0","0","0","0","0.0"
"2018","ARI","Carson Palmer","QB","12500000","4250000","1500000","0","0","2375000","6625000","20625000","16.12"
"2018","ARI","Chandler Jones","OLB","12500000","3000000","0","0","0","0","12000000","15500000","12.12"
"2018","ARI","Patrick Peterson","CB","11000000","3072377","0","0","250000","634588","4976141","14956965","11.69"
"2018","ARI","Tyrann Mathieu","FS","5750000","3100000","5000000","0","250000","0","9300000","14100000","11.02"
"2018","ARI","Jared Veldheer","LT","6500000","1250000","500000","0","0","2000000","3250000","10250000","8.01"
"2018","ARI","Mike Iupati","G","7750000","1200000","250000","0","0","500000","3400000","9700000","7.58"
"2018","ARI","Jermaine Gresham","TE","5250000","1750000","250000","0","0","0","5250000","7250000","5.67"
"2018","ARI","Justin Bethel","CB","5000000","750000","0","0","0","0","750000","5750000","4.49"
"2018","ARI","Larry Fitzgerald","WR","0","2500000","0","0","0","2350000","4850000","4850000","3.79"
"2018","ARI","Phil Dawson","K","2500000","500000","500000","0","0","0","500000","3500000","2.74"
"2018","ARI","D.J. Humphries","RT","1450288","1185384","0","0","200000","0","1185384","2835672","2.22"
"2018","ARI","Robert Nkemdiche","DE","1231873","1113745","0","0","0","0","4582173","2345618","1.83"
"2018","ARI","A.Q. Shipley","C","1500000","362500","250000","0","0","0","362500","2112500","1.65"
"2018","ARI","Josh Mauro","DE","1300000","0","0","0","0","0","0","1300000","1.02"
"2018","ARI","Markus Golden","OLB","969318","277424","0","0","0","0","277424","1246742","0.97"
"2018","ARI","David Johnson","RB","705000","159844","0","0","24500","0","159844","889344","0.7"
"2018","ARI","Rodney Gunter","DE","705000","127480","0","0","0","0","127480","832480","0.65"
"2018","ARI","Brandon Williams","CB","656000","168173","0","0","0","0","336349","824173","0.64"
"2018","ARI","J.J. Nelson","WR","705000","52450","0","0","0","0","52450","757450","0.59"
"2018","ARI","Evan Boehm","C","630000","126620","0","0","0","0","253243","756620","0.59"
"2018","ARI","Cole Toner","G","630000","46096","0","0","0","0","92193","676096","0.53"
"2018","ARI","Elie Bouka","CB","630000","0","0","0","0","0","0","630000","0.49"
"2018","ARI","Marquis Bundy","WR","630000","0","0","0","0","0","0","630000","0.49"
"2018","ARI","Trevon Hartfield","S","615000","0","0","0","0","0","0","615000","0.48"
"2018","ARI","Nordly Capi","DE","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Reshard Cliett","LB","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Marvin Hall","WR","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Chris Hubert","WR","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Kaleb Johnson","T","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Richie Leone","P","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Daniel Munyer","C","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Elijhaa Penny","RB","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Ronald Zamort","CB","555000","0","0","0","0","0","0","555000","0.43"
"2018","ARI","Antoine Bethea","SS","0","0","0","0","0","0","0","0","0.0"
"2018","ARI","Deone Bucannon","ILB","0","0","0","0","0","0","0","0","0.0"
"2018","ATL","Matt Ryan","QB","19250000","0","0","2400000","0","0","2400000","21650000","18.42"
"2018","ATL","Julio Jones","WR","10500000","2400000","0","0","0","0","4800000","12900000","10.98"
"2018","ATL","Robert Alford","CB","9000000","2000000","0","0","0","0","15000000","11000000","9.36"
"2018","ATL","Alex Mack","C","8500000","2300000","0","0","0","0","6900000","10800000","9.19"
"2018","ATL","Andy Levitre","G","7000000","0","0","0","0","1375000","1375000","8375000","7.13"
"2018","ATL","Mohamed Sanu","WR","6000000","1400000","0","0","0","0","4200000","7400000","6.3"
"2018","ATL","Ryan Schraeder","RT","5000000","100000","200000","0","0","1200000","5100000","6500000","5.53"
"2018","ATL","Derrick Shelby","DE","4500000","1250000","0","0","0","0","2500000","5750000","4.89"
"2018","ATL","Brooks Reed","OLB","4500000","940000","0","0","0","0","1880000","5440000","4.63"
"2018","ATL","Vic Beasley","DE","705000","2200496","1706622","0","0","0","2905496","4612118","3.92"
"2018","ATL","Levine Toilolo","TE","3500000","1000000","0","0","0","0","2000000","4500000","3.83"
"2018","ATL","Keanu Neal","S","1426150","1502299","0","0","0","0","6344973","2928449","2.49"
"2018","ATL","Matt Bosher","P","2200000","500000","0","0","0","0","500000","2700000","2.3"
"2018","ATL","Jalen Collins","CB","1175159","551879","0","0","0","0","551879","1727038","1.47"
"2018","ATL","Deion Jones","ILB","863240","376479","0","0","0","0","752961","1239719","1.06"
"2018","ATL","Tevin Coleman","RB","791628","186311","0","0","0","0","186311","977939","0.83"
"2018","ATL","Josh Harris","LS","805000","100000","0","0","0","0","100000","905000","0.77"
"2018","ATL","Austin Hooper","TE","630000","193357","0","0","35000","0","386714","858357","0.73"
"2018","ATL","Justin Hardy","WR","705000","135206","0","0","0","0","135206","840206","0.72"
"2018","ATL","De'Vondre  Campbell","OLB","630000","141382","0","0","0","0","282764","771382","0.66"
"2018","ATL","Grady Jarrett","DT","705000","61964","0","0","0","0","61964","766964","0.65"
"2018","ATL","Wes Schweitzer","G","630000","33095","0","0","0","0","66191","663095","0.56"
"2018","ATL","Devin Fuller","WR","630000","18446","0","0","0","0","36892","648446","0.55"
"2018","ATL","Chris Mayes","DT","630000","0","0","0","0","0","0","630000","0.54"
"2018","ATL","Joshua Perkins","TE","630000","0","0","0","0","0","0","630000","0.54"
"2018","ATL","Brian Poole","S","630000","0","0","0","0","0","0","630000","0.54"
"2018","ATL","Anthony Dable","WR","555000","0","0","0","0","0","0","555000","0.47"
"2018","ATL","Mike Meyer","K","555000","0","0","0","0","0","0","555000","0.47"
"2018","ATL","Brian Vogler","TE","555000","0","0","0","0","0","0","555000","0.47"
"2018","ATL","Jack Crawford","DE","0","0","0","0","0","0","0","0","0.0"
"2018","ATL","Jake Matthews","LT","0","0","0","0","0","0","0","0","0.0"
"2018","ATL","Matt Schaub","QB","0","0","0","0","0","0","0","0","0.0"
"2018","BAL","Joe Flacco","QB","12000000","8000000","0","4750000","0","0","28750000","24750000","18.49"
"2018","BAL","Jimmy Smith","CB","9000000","2600000","0","0","0","1500000","8200000","13100000","9.79"
"2018","BAL","Brandon Williams","DT","8500000","2500000","0","0","0","0","18500000","11000000","8.22"
"2018","BAL","Marshal Yanda","G","7000000","1800000","0","0","0","1325220","4450442","10125220","7.56"
"2018","BAL","Tony Jefferson","SS","6000000","2500000","0","0","0","0","13500000","8500000","6.35"
"2018","BAL","Eric Weddle","FS","6500000","1750000","0","0","0","0","3500000","8250000","6.16"
"2018","BAL","Dennis Pitta","TE","5500000","2200000","0","0","0","0","2200000","7700000","5.75"
"2018","BAL","Terrell Suggs","OLB","4000000","2200000","0","0","0","750000","2950000","6950000","5.19"
"2018","BAL","Ronnie Stanley","T","2312212","3274423","0","0","0","0","12104379","5586635","4.17"
"2018","BAL","Jeremy Zuttah","C","3500000","700000","0","0","0","407206","1107206","4607206","3.44"
"2018","BAL","Justin Tucker","K","2950000","1500000","0","0","0","0","3000000","4450000","3.32"
"2018","BAL","Sam Koch","P","2750000","800000","0","0","0","0","1600000","3550000","2.65"
"2018","BAL","Danny Woodhead","RB","2550000","750000","0","0","0","0","1500000","3300000","2.47"
"2018","BAL","Breshad Perriman","WR","1622090","1147785","0","0","0","0","1147785","2769875","2.07"
"2018","BAL","Kamalei Correa","OLB","972694","595388","0","0","0","0","1190779","1568082","1.17"
"2018","BAL","Albert McClellan","ILB","1250000","200000","0","0","0","0","200000","1450000","1.08"
"2018","BAL","Maxx Williams","TE","987646","301863","0","0","0","0","0","1289509","0.96"
"2018","BAL","Morgan Cox","LS","1000000","140000","0","0","0","0","420000","1140000","0.85"
"2018","BAL","Bronson Kaufusi","DE","728000","211254","0","0","0","0","422508","939254","0.7"
"2018","BAL","Carl Davis","DT","720750","156271","0","0","0","0","156271","877021","0.66"
"2018","BAL","Za'Darius Smith","OLB","705000","120788","0","0","0","0","1207881","825788","0.62"
"2018","BAL","Javorius Allen","RB","705000","118618","0","0","0","0","118618","823618","0.62"
"2018","BAL","Tavon Young","CB","630000","151282","0","0","0","0","302566","781282","0.58"
"2018","BAL","Chris Moore","WR","630000","149090","0","0","0","0","298180","779090","0.58"
"2018","BAL","Alex Lewis","T","630000","122974","0","0","0","0","245949","752974","0.56"
"2018","BAL","Nick Boyle","TE","705000","41565","0","0","0","0","41565","746565","0.56"
"2018","BAL","Darren Waller","TE","705000","27774","0","0","0","0","27774","732774","0.55"
"2018","BAL","Kenneth Dixon","RB","630000","95848","0","0","0","0","0","725848","0.54"
"2018","BAL","Willie Henry","DT","630000","95848","0","0","0","0","191697","725848","0.54"
"2018","BAL","Vince Mayle","WR","705000","0","0","0","0","0","0","705000","0.53"
"2018","BAL","Matt Judon","DE","630000","63934","0","0","0","0","0","693934","0.52"
"2018","BAL","Maurice Canady","CB","630000","25089","0","0","0","0","50178","655089","0.49"
"2018","BAL","Cavellis Luckett","ILB","630000","834","0","0","0","0","834","630834","0.47"
"2018","BAL","Stephane Nembot","T","630000","0","0","0","0","0","0","630000","0.47"
"2018","BAL","Michael Pierce","DT","630000","0","0","0","0","0","0","630000","0.47"
"2018","BAL","Boseko Lokombo","OLB","555000","0","0","0","0","0","0","555000","0.41"
"2018","BAL","Matt Skura","C","555000","0","0","0","0","0","0","555000","0.41"
"2018","BAL","Anthony Levine","FS","0","0","0","0","0","0","0","0","0.0"
"2018","BAL","C.J. Mosley","ILB","0","0","0","0","0","0","0","0","0.0"
"2018","BUF","Tyrod Taylor","QB","10000000","2080000","6000000","0","0","0","8640000","18080000","16.02"
"2018","BUF","Marcell Dareus","DT","9925000","5000000","0","1400000","250000","0","16550000","16575000","14.69"
"2018","BUF","Cordy Glenn","LT","9250000","3200000","2000000","0","0","0","9600000","14450000","12.81"
"2018","BUF","Jerry Hughes","OLB","6350000","1400000","1000000","1500000","150000","0","5800000","10400000","9.22"
"2018","BUF","Charles Clay","TE","4500000","2000000","0","0","0","2500000","9000000","9000000","7.98"
"2018","BUF","LeSean McCoy","RB","6075000","2625000","0","0","250000","0","5250000","8950000","7.93"
"2018","BUF","Richie Incognito","G","6325000","1150000","0","0","100000","0","1150000","7575000","6.71"
"2018","BUF","Micah Hyde","SS","3700000","1600000","1000000","0","100000","0","6400000","6400000","5.67"
"2018","BUF","Jordan Poyer","FS","2250000","875000","150000","0","100000","0","3625000","3375000","2.99"
"2018","BUF","Shaq Lawson","DE","1384452","1418904","0","0","0","0","6073942","2803356","2.48"
"2018","BUF","Jordan Mills","RT","1500000","200000","450000","0","0","0","200000","2150000","1.91"
"2018","BUF","Patrick DiMarco","FB","1500000","500000","0","0","50000","0","1500000","2050000","1.82"
"2018","BUF","Reggie Ragland","ILB","981034","612067","0","0","0","0","1224135","1593101","1.41"
"2018","BUF","Ronald Darby","CB","1008139","395853","0","0","50000","0","395853","1453992","1.29"
"2018","BUF","John Miller","G","705000","170030","0","0","35000","0","170030","910030","0.81"
"2018","BUF","Adolphus Washington","DT","630000","188574","0","0","30000","0","377148","848574","0.75"
"2018","BUF","Cardale Jones","QB","630000","95848","0","0","0","0","19167","725848","0.64"
"2018","BUF","Jonathan Williams","RB","630000","60228","0","0","0","0","120459","690228","0.61"
"2018","BUF","Kolby Listenbee","WR","630000","33233","0","0","0","0","66466","663233","0.59"
"2018","BUF","Kevon Seymour","CB","630000","25089","0","0","0","0","50178","655089","0.58"
"2018","BUF","Charles Gaines","CB","630000","0","0","0","0","0","0","630000","0.56"
"2018","BUF","Max Valles","OLB","630000","0","0","0","0","0","0","630000","0.56"
"2018","BUF","Reid Ferguson","LS","555000","0","0","0","0","0","0","555000","0.49"
"2018","BUF","Cedric O'Neal","RB","555000","0","0","0","0","0","0","555000","0.49"
"2018","BUF","Joe Powell","S","555000","0","0","0","0","0","0","555000","0.49"
"2018","BUF","Josh Woodrum","QB","555000","0","0","0","0","0","0","555000","0.49"
"2018","BUF","Lorenzo Alexander","OLB","0","0","0","0","0","0","0","0","0.0"
"2018","BUF","Ryan Davis","DE","0","0","0","0","0","0","0","0","0.0"
"2018","BUF","Vladimir Ducasse","G","0","0","0","0","0","0","0","0","0.0"
"2018","BUF","Sammy Watkins","WR","0","0","0","0","0","0","0","0","0.0"
"2018","CAR","Cam Newton","QB","14500000","4500000","0","2000000","500000","0","9000000","21500000","18.97"
"2018","CAR","Luke Kuechly","ILB","7600059","3800000","0","1200000","0","0","11200000","13000059","11.47"
"2018","CAR","Ryan Kalil","C","4500000","1000000","2750000","0","250000","1779000","2779000","10279000","9.07"
"2018","CAR","Greg Olsen","TE","6500000","3000000","0","0","250000","0","3000000","9750000","8.6"
"2018","CAR","Michael Oher","LT","5300000","1000000","750000","0","250000","0","2000000","7300000","6.44"
"2018","CAR","Matt Kalil","LT","1000000","2400000","0","2500000","800000","0","10600000","6700000","5.91"
"2018","CAR","Kurt Coleman","FS","3500000","1250000","400000","0","100000","0","2500000","5250000","4.63"
"2018","CAR","Andy Lee","P","4134000","0","0","0","0","0","0","4134000","3.65"
"2018","CAR","Captain Munnerlyn","CB","1900000","1500000","500000","0","0","0","6400000","3900000","3.44"
"2018","CAR","Russell Shepard","WR","2300000","700000","400000","0","150000","0","1400000","3550000","3.13"
"2018","CAR","Charles Johnson","DE","2250000","0","1000000","0","250000","0","0","3500000","3.09"
"2018","CAR","Shaq Thompson","OLB","936000","1166586","700190","0","0","0","1166586","2802776","2.47"
"2018","CAR","Jonathan Stewart","RB","1000000","0","0","1357000","0","143000","1500000","2500000","2.21"
"2018","CAR","Mike Adams","SS","1500000","325000","550000","0","50000","0","325000","2425000","2.14"
"2018","CAR","Vernon Butler","DT","1213319","1076639","0","0","0","0","4961576","2289958","2.02"
"2018","CAR","Devin Funchess","WR","1087850","568799","0","0","100000","0","568799","1756649","1.55"
"2018","CAR","Colin Jones","FS","1100000","0","0","0","75000","0","0","1175000","1.04"
"2018","CAR","Fozzy Whittaker","RB","1100000","0","0","0","50000","0","0","1150000","1.01"
"2018","CAR","Gino Gradkowski","C","975000","150000","0","0","25000","0","150000","1150000","1.01"
"2018","CAR","James Bradberry","CB","810076","270152","0","0","0","0","540304","1080228","0.95"
"2018","CAR","J.J. Jansen","LS","915000","140000","0","0","0","0","420000","1055000","0.93"
"2018","CAR","Daryl Worley","CB","650000","195921","0","0","20000","0","391842","865921","0.76"
"2018","CAR","Daryl Williams","RT","705000","139280","0","0","0","0","139280","844280","0.75"
"2018","CAR","Cameron Artis-Payne","RB","705000","41565","0","0","0","0","41565","746565","0.66"
"2018","CAR","David Mayo","ILB","705000","41565","0","0","0","0","41565","746565","0.66"
"2018","CAR","L.J. McCray","SS","705000","0","0","0","0","0","0","705000","0.62"
"2018","CAR","Jeremy Cash","S","630000","6668","0","0","0","0","6668","636668","0.56"
"2018","CAR","Devon Johnson","RB","630000","0","0","0","0","0","0","630000","0.56"
"2018","CAR","Jared Norris","ILB","630000","0","0","0","0","0","0","630000","0.56"
"2018","CAR","Jordan Rigsbee","T","630000","0","0","0","0","0","0","630000","0.56"
"2018","CAR","Zack Sanchez","CB","630000","0","0","0","0","0","0","630000","0.56"
"2018","CAR","Mario Addison","DE","0","0","0","0","0","0","0","0","0.0"
"2018","CAR","Kelvin Benjamin","WR","0","0","0","0","0","0","0","0","0.0"
"2018","CAR","Wes Horton","DE","0","0","0","0","0","0","0","0","0.0"
"2018","CAR","Ben Jacobs","ILB","0","0","0","0","0","0","0","0","0.0"
"2018","CHI","Mike Glennon","QB","12500000","1000000","2500000","0","0","0","4500000","16000000","13.3"
"2018","CHI","Lamarr Houston","OLB","7950000","990000","0","0","50000","0","990000","8990000","7.47"
"2018","CHI","Kyle Long","G","2224815","1500000","5000000","0","100000","0","4500000","8824815","7.34"
"2018","CHI","Josh Sitton","G","7400000","666668","500000","0","100000","0","666668","8666668","7.21"
"2018","CHI","Pernell McPhee","OLB","7200000","500000","200000","0","175000","0","1000000","8075000","6.71"
"2018","CHI","Danny Trevathan","ILB","5800000","1250000","0","0","100000","0","2500000","7150000","5.94"
"2018","CHI","Dion Sims","TE","6000000","333333","0","0","0","0","666667","6333333","5.27"
"2018","CHI","Bobby Massie","RT","4250000","500000","1250000","0","100000","0","500000","6100000","5.07"
"2018","CHI","Markus Wheaton","WR","5000000","750000","0","0","0","0","750000","5750000","4.78"
"2018","CHI","Marcus Cooper","CB","5000000","500000","0","0","0","0","1000000","5500000","4.57"
"2018","CHI","Willie Young","OLB","3500000","900000","1000000","0","0","0","900000","5400000","4.49"
"2018","CHI","Kevin White","WR","2693597","2576463","0","0","0","0","5270060","5270060","4.38"
"2018","CHI","Quintin Demps","SS","3000000","333333","1000000","0","0","0","666667","4333333","3.6"
"2018","CHI","Leonard Floyd","OLB","1884806","2419611","0","0","0","0","9326236","4304417","3.58"
"2018","CHI","Tracy Porter","CB","3500000","300000","250000","0","0","0","300000","4050000","3.37"
"2018","CHI","Jerrell Freeman","ILB","3500000","500000","0","0","0","0","500000","4000000","3.33"
"2018","CHI","Eddie Goldman","DT","1210407","598876","0","0","0","0","598876","1809283","1.5"
"2018","CHI","Cody Whitehair","G","834051","318103","0","0","0","0","636206","1152154","0.96"
"2018","CHI","Hroniss Grasu","C","799500","190480","0","0","0","0","190480","989980","0.82"
"2018","CHI","Jonathan Bullard","DE","718000","206630","0","0","0","0","413260","924630","0.77"
"2018","CHI","Jeremy Langford","RB","705000","135907","0","0","0","0","135907","840907","0.7"
"2018","CHI","Nick Kwiatkoski","ILB","630000","143780","0","0","0","0","287560","773780","0.64"
"2018","CHI","Adrian Amos","FS","705000","58070","0","0","0","0","58070","763070","0.63"
"2018","CHI","Deon Bush","S","630000","131554","0","0","0","0","263110","761554","0.63"
"2018","CHI","Deiondre' Hall","CB","630000","127722","0","0","0","0","383169","757722","0.63"
"2018","CHI","Jordan Howard","RB","630000","62005","0","0","0","0","124012","692005","0.58"
"2018","CHI","DeAndre Houston-Carson","S","630000","35235","0","0","0","0","70472","665235","0.55"
"2018","CHI","Crevon LeBlanc","CB","630000","0","0","0","0","0","0","630000","0.52"
"2018","CHI","Roy Robertson-Harris","DE","630000","0","0","0","0","0","0","630000","0.52"
"2018","CHI","Eric Kush","G","140000","0","0","0","0","0","0","140000","0.12"
"2018","CHI","Kyle Fuller","CB","0","0","0","0","0","0","0","0","0.0"
"2018","CIN","Andy Dalton","QB","13700000","2400000","0","0","200000","0","2400000","16300000","14.63"
"2018","CIN","A.J. Green","WR","10550000","3000000","0","0","200000","0","6000000","13750000","12.34"
"2018","CIN","Geno Atkins","DT","9250000","0","0","0","300000","0","0","9550000","8.57"
"2018","CIN","Carlos Dunlap","DE","7000000","0","0","0","300000","0","0","7300000","6.55"
"2018","CIN","Adam-Pacman Jones","CB","5300000","666668","500000","0","200000","0","666668","6666668","5.98"
"2018","CIN","George Iloka","SS","4800000","600000","500000","0","300000","0","1800000","6200000","5.57"
"2018","CIN","Michael Johnson","DE","4550000","1125000","200000","0","250000","0","1125000","6125000","5.5"
"2018","CIN","Clint Boling","G","4550000","500000","200000","0","200000","0","1000000","5450000","4.89"
"2018","CIN","Giovani Bernard","RB","3100000","750000","200000","0","200000","0","1500000","4250000","3.82"
"2018","CIN","Brandon LaFell","WR","2550000","0","1250000","0","200000","0","0","4000000","3.59"
"2018","CIN","Shawn Williams","FS","3000000","400000","250000","0","300000","0","1200000","3950000","3.55"
"2018","CIN","Cedric Ogbuehi","LT","1706684","1260579","0","0","0","0","1684473","2967263","2.66"
"2018","CIN","Vincent Rey","ILB","2250000","0","200000","0","300000","0","0","2750000","2.47"
"2018","CIN","William Jackson","CB","1332331","1314662","0","0","0","0","1332331","2646993","2.38"
"2018","CIN","Ryan Hewitt","FB","1800000","375000","100000","0","100000","0","750000","2375000","2.13"
"2018","CIN","Dre Kirkpatrick","CB","0","1400000","0","0","0","0","0","1400000","1.26"
"2018","CIN","Jake Fisher","LT","965884","339459","0","0","50000","0","339459","1355343","1.22"
"2018","CIN","Tyler Boyd","WR","787179","324358","0","0","50000","0","648716","1161537","1.04"
"2018","CIN","Tyler Kroft","TE","720000","161944","0","0","10000","0","161944","891944","0.8"
"2018","CIN","Nick Vigil","ILB","630000","173907","0","0","25000","0","347815","828907","0.74"
"2018","CIN","Josh Shaw","CB","705000","123431","0","0","0","0","123431","828431","0.74"
"2018","CIN","Marcus Hardison","DT","705000","86423","0","0","0","0","86423","791423","0.71"
"2018","CIN","Randy Bullock","K","790000","0","0","0","0","0","0","790000","0.71"
"2018","CIN","Andrew Billings","DT","630000","133961","0","0","0","0","267923","763961","0.69"
"2018","CIN","C.J. Uzomah","TE","705000","53192","0","0","0","0","53192","758192","0.68"
"2018","CIN","Derron Smith","SS","705000","29658","0","0","0","0","29658","734658","0.66"
"2018","CIN","Keivarae Russell","CB","680000","0","0","0","25000","0","0","705000","0.63"
"2018","CIN","Christian Westerman","G","630000","57924","0","0","0","0","115848","687924","0.62"
"2018","CIN","Cody Core","WR","630000","31983","0","0","0","0","63966","661983","0.59"
"2018","CIN","Clayton Fejedelem","S","630000","15887","0","0","0","0","31776","645887","0.58"
"2018","CIN","Chris Brown","WR","630000","0","0","0","0","0","0","630000","0.57"
"2018","CIN","Jeff Driskel","QB","630000","0","0","0","0","0","0","630000","0.57"
"2018","CIN","Alex Erickson","WR","630000","0","0","0","0","0","0","630000","0.57"
"2018","CIN","Ryan Brown","DE","555000","0","0","0","0","0","0","555000","0.5"
"2018","CIN","Tony McRae","CB","555000","0","0","0","0","0","0","555000","0.5"
"2018","CIN","Alex Redmond","G","555000","0","0","0","0","0","0","555000","0.5"
"2018","CIN","Alonzo Russell","WR","555000","0","0","0","0","0","0","555000","0.5"
"2018","CIN","Darqueze Dennard","CB","0","0","0","0","0","0","0","0","0.0"
"2018","CLE","Brock Osweiler","QB","18000000","0","0","0","0","0","0","18000000","13.92"
"2018","CLE","Joe Haden","CB","11100000","3200000","0","0","100000","0","3200000","14400000","11.13"
"2018","CLE","Kevin Zeitler","G","10000000","2400000","0","0","0","0","9600000","12400000","9.59"
"2018","CLE","Jamie Collins","OLB","10650000","1250000","0","0","400000","0","14400000","12300000","9.51"
"2018","CLE","Joe Thomas","LT","8800000","0","1000000","0","200000","0","0","10000000","7.73"
"2018","CLE","Kenny Britt","WR","6500000","1625000","0","0","0","0","4875000","8125000","6.28"
"2018","CLE","J.C. Tretter","C","4500000","1500000","250000","0","0","0","3000000","6250000","4.83"
"2018","CLE","Jamar Taylor","CB","4550000","750000","0","0","0","0","1500000","5300000","4.1"
"2018","CLE","Gary Barnidge","TE","3300000","812500","1000000","0","0","0","812500","5112500","3.95"
"2018","CLE","Danny Shelton","DT","2030954","1692941","0","0","0","0","3723895","3723895","2.88"
"2018","CLE","Corey Coleman","WR","1509545","1669090","0","0","0","0","6887044","3178635","2.46"
"2018","CLE","Cameron Erving","G","1720781","1279377","0","0","0","0","3000156","3000158","2.32"
"2018","CLE","Alvin Bailey","G","2000000","333334","0","0","0","0","333334","2333334","1.8"
"2018","CLE","Emmanuel Ogbah","DE","1050876","751753","0","0","0","0","2103506","1802629","1.39"
"2018","CLE","Nate Orchard","OLB","1044041","377055","0","0","0","0","377055","1421096","1.1"
"2018","CLE","Carl Nassib","DE","773000","222438","0","0","0","0","444876","995438","0.77"
"2018","CLE","Duke Johnson","RB","742500","177523","0","0","10000","0","177523","930023","0.72"
"2018","CLE","Cody Kessler","QB","758098","166197","0","0","0","0","332394","924295","0.71"
"2018","CLE","Shon Coleman","T","658000","196884","0","0","20000","0","393768","874884","0.68"
"2018","CLE","Xavier Cooper","DE","721000","148071","0","0","0","0","0","869071","0.67"
"2018","CLE","Ibraheim Campbell","SS","705000","128004","0","0","0","0","128004","833004","0.64"
"2018","CLE","Joe Schobert","OLB","630000","158489","0","0","0","0","316978","788489","0.61"
"2018","CLE","Ricardo Louis","WR","630000","141962","0","0","0","0","283926","771962","0.6"
"2018","CLE","Derrick Kindred","S","630000","124839","0","0","0","0","249678","754839","0.58"
"2018","CLE","Randall Telfer","TE","705000","29385","0","0","0","0","29386","734385","0.57"
"2018","CLE","Seth Devalve","TE","630000","95848","0","0","0","0","191697","725848","0.56"
"2018","CLE","Charley Hughlett","LS","705000","0","0","0","0","0","0","705000","0.55"
"2018","CLE","Jordan Payton","WR","630000","61000","0","0","0","0","122002","691000","0.53"
"2018","CLE","Spencer Drango","G","630000","51912","0","0","0","0","103826","681912","0.53"
"2018","CLE","Rashard Higgins","WR","630000","46096","0","0","0","0","92193","676096","0.52"
"2018","CLE","Tracy Howard","CB","630000","3000","0","0","0","0","3000","633000","0.49"
"2018","CLE","Dominque Alexander","ILB","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","Briean Boddy-Calhoun","CB","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","Josh Boyce","WR","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","Rannell Hall","WR","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","Tyrone Holmes","OLB","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","Darius Jackson","RB","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","Tyvis Powell","S","630000","0","0","0","0","0","0","630000","0.49"
"2018","CLE","James Burgess","ILB","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Trevon Coley","DT","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Justin Currie","SS","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Trae Elston","S","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Darius Hillary","CB","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","J.P. Holtz","TE","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Nile Lawrence-Stample","DT","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Jordan Leslie","WR","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Zach Sterup","T","555000","0","0","0","0","0","0","555000","0.43"
"2018","CLE","Joel Bitonio","G","0","0","0","0","0","0","0","0","0.0"
"2018","CLE","Britton Colquitt","P","0","0","0","0","0","0","0","0","0.0"
"2018","DAL","Tony Romo","QB","19500000","0","0","0","0","5700000","8900000","25200000","15.78"
"2018","DAL","Tyron Smith","LT","10000000","2000000","0","0","0","5545000","18380000","17545000","10.99"
