player.id,player.name,draft.year,draft.round,draft.pick,av.year,av.av_value
199337,"Tony McGee",1993,2,37,1994,4
199337,"Tony McGee",1993,2,37,1995,7
199337,"Tony McGee",1993,2,37,1996,4
199337,"Tony McGee",1993,2,37,1997,4
199337,"Tony McGee",1993,2,37,1998,3
199337,"Tony McGee",1993,2,37,1999,3
199337,"Tony McGee",1993,2,37,2000,2
199337,"Tony McGee",1993,2,37,2001,1
199337,"Tony McGee",1993,2,37,2002,2
199337,"Tony McGee",1993,2,37,2003,0
199338,"Roger Harper",1993,2,38,1994,3
199338,"Roger Harper",1993,2,38,1995,4
199339,"Troy Drayton",1993,2,39,1994,2
199339,"Troy Drayton",1993,2,39,1995,3
199339,"Troy Drayton",1993,2,39,1996,3
199339,"Troy Drayton",1993,2,39,1997,6
199339,"Troy Drayton",1993,2,39,1998,3
199339,"Troy Drayton",1993,2,39,1999,3
199339,"Troy Drayton",1993,2,39,2000,1
19934,"Marvin Jones",1993,1,4,1994,5
19934,"Marvin Jones",1993,1,4,1995,5
19934,"Marvin Jones",1993,1,4,1996,4
19934,"Marvin Jones",1993,1,4,1997,9
19934,"Marvin Jones",1993,1,4,1999,10
19934,"Marvin Jones",1993,1,4,2000,9
19934,"Marvin Jones",1993,1,4,2001,8
19934,"Marvin Jones",1993,1,4,2002,7
19934,"Marvin Jones",1993,1,4,2003,7
199340,"Michael Strahan",1993,2,40,1994,7
199340,"Michael Strahan",1993,2,40,1995,8
199340,"Michael Strahan",1993,2,40,1996,10
199340,"Michael Strahan",1993,2,40,1997,18
199340,"Michael Strahan",1993,2,40,1998,17
199340,"Michael Strahan",1993,2,40,1999,12
199340,"Michael Strahan",1993,2,40,2000,10
199340,"Michael Strahan",1993,2,40,2001,17
199340,"Michael Strahan",1993,2,40,2002,16
199340,"Michael Strahan",1993,2,40,2003,15
199340,"Michael Strahan",1993,2,40,2004,4
199340,"Michael Strahan",1993,2,40,2005,14
199340,"Michael Strahan",1993,2,40,2006,4
199340,"Michael Strahan",1993,2,40,2007,8
199341,"Natrone Means",1993,2,41,1994,13
199341,"Natrone Means",1993,2,41,1995,5
199341,"Natrone Means",1993,2,41,1996,4
199341,"Natrone Means",1993,2,41,1997,7
199341,"Natrone Means",1993,2,41,1998,5
199341,"Natrone Means",1993,2,41,1999,2
199341,"Natrone Means",1993,2,41,2000,0
199342,"Dan Footman",1993,2,42,1994,3
199342,"Dan Footman",1993,2,42,1995,6
199342,"Dan Footman",1993,2,42,1996,3
199342,"Dan Footman",1993,2,42,1997,5
199342,"Dan Footman",1993,2,42,1998,1
199343,"Glyn Milburn",1993,2,43,1994,6
199343,"Glyn Milburn",1993,2,43,1999,2
199343,"Glyn Milburn",1993,2,43,2000,0
199343,"Glyn Milburn",1993,2,43,2001,0
199344,"Chad Brown",1993,2,44,1994,10
199344,"Chad Brown",1993,2,44,1995,5
199344,"Chad Brown",1993,2,44,1996,17
199344,"Chad Brown",1993,2,44,1997,9
199344,"Chad Brown",1993,2,44,1998,15
199344,"Chad Brown",1993,2,44,1999,13
199344,"Chad Brown",1993,2,44,2000,7
199344,"Chad Brown",1993,2,44,2001,8
199344,"Chad Brown",1993,2,44,2002,4
199344,"Chad Brown",1993,2,44,2003,7
199344,"Chad Brown",1993,2,44,2004,3
199344,"Chad Brown",1993,2,44,2005,3
199344,"Chad Brown",1993,2,44,2006,1
199344,"Chad Brown",1993,2,44,2007,0
199345,"Reggie Brooks",1993,2,45,1994,2
199345,"Reggie Brooks",1993,2,45,1995,0
199345,"Reggie Brooks",1993,2,45,1996,2
199346,"Kevin Williams",1993,2,46,1995,8
199346,"Kevin Williams",1993,2,46,1996,3
199346,"Kevin Williams",1993,2,46,1999,4
199347,"Micheal Barrow",1993,2,47,1994,7
199347,"Micheal Barrow",1993,2,47,1995,7
199347,"Micheal Barrow",1993,2,47,1996,9
199347,"Micheal Barrow",1993,2,47,1997,9
199347,"Micheal Barrow",1993,2,47,1998,7
199347,"Micheal Barrow",1993,2,47,1999,8
199347,"Micheal Barrow",1993,2,47,2000,8
199347,"Micheal Barrow",1993,2,47,2001,8
199347,"Micheal Barrow",1993,2,47,2002,8
199347,"Micheal Barrow",1993,2,47,2003,7
199347,"Micheal Barrow",1993,2,47,2005,0
199348,"Adrian Hardy",1993,2,48,1994,1
199348,"Adrian Hardy",1993,2,48,1995,1
199349,"Roosevelt Potts",1993,2,49,1994,5
199349,"Roosevelt Potts",1993,2,49,1995,5
199349,"Roosevelt Potts",1993,2,49,1997,0
199349,"Roosevelt Potts",1993,2,49,1998,2
19935,"John Copeland",1993,1,5,1994,5
19935,"John Copeland",1993,1,5,1995,8
19935,"John Copeland",1993,1,5,1996,6
19935,"John Copeland",1993,1,5,1997,6
19935,"John Copeland",1993,1,5,1998,1
19935,"John Copeland",1993,1,5,1999,6
19935,"John Copeland",1993,1,5,2000,7
199350,"Victor Bailey",1993,2,50,1994,3
199350,"Victor Bailey",1993,2,50,1996,0
199351,"Todd Rucci",1993,2,51,1994,5
199351,"Todd Rucci",1993,2,51,1995,2
199351,"Todd Rucci",1993,2,51,1996,7
199351,"Todd Rucci",1993,2,51,1997,9
199351,"Todd Rucci",1993,2,51,1998,8
199351,"Todd Rucci",1993,2,51,1999,7
199352,"Qadry Ismail",1993,2,52,1997,0
199352,"Qadry Ismail",1993,2,52,1999,9
199352,"Qadry Ismail",1993,2,52,2000,6
199352,"Qadry Ismail",1993,2,52,2001,9
199352,"Qadry Ismail",1993,2,52,2002,4
199354,"Darrin Smith",1993,2,54,1994,9
199354,"Darrin Smith",1993,2,54,1995,4
199354,"Darrin Smith",1993,2,54,1996,8
199354,"Darrin Smith",1993,2,54,1997,3
199354,"Darrin Smith",1993,2,54,1998,7
199354,"Darrin Smith",1993,2,54,1999,9
199354,"Darrin Smith",1993,2,54,2000,6
199354,"Darrin Smith",1993,2,54,2001,5
199354,"Darrin Smith",1993,2,54,2002,7
199354,"Darrin Smith",1993,2,54,2003,5
199354,"Darrin Smith",1993,2,54,2004,0
199355,"John Parrella",1993,2,55,1994,1
199355,"John Parrella",1993,2,55,1995,2
199355,"John Parrella",1993,2,55,1996,5
199355,"John Parrella",1993,2,55,1997,7
199355,"John Parrella",1993,2,55,1998,8
199355,"John Parrella",1993,2,55,1999,11
199355,"John Parrella",1993,2,55,2000,6
199355,"John Parrella",1993,2,55,2001,8
199355,"John Parrella",1993,2,55,2002,7
199355,"John Parrella",1993,2,55,2003,2
199355,"John Parrella",1993,2,55,2004,1
199356,"Vincent Brisby",1993,2,56,1994,8
199356,"Vincent Brisby",1993,2,56,1995,7
199356,"Vincent Brisby",1993,2,56,1996,0
199356,"Vincent Brisby",1993,2,56,1997,3
199356,"Vincent Brisby",1993,2,56,1998,1
199356,"Vincent Brisby",1993,2,56,1999,2
199356,"Vincent Brisby",1993,2,56,2000,0
199357,"John Gerak",1993,3,57,1994,2
199357,"John Gerak",1993,3,57,1995,4
199357,"John Gerak",1993,3,57,1996,4
199357,"John Gerak",1993,3,57,1997,7
199358,"Billy Joe Hobert",1993,3,58,1995,1
199358,"Billy Joe Hobert",1993,3,58,1996,2
199358,"Billy Joe Hobert",1993,3,58,1997,2
199358,"Billy Joe Hobert",1993,3,58,1998,0
199358,"Billy Joe Hobert",1993,3,58,1999,2
199359,"Steve Tovar",1993,3,59,1994,8
199359,"Steve Tovar",1993,3,59,1995,6
199359,"Steve Tovar",1993,3,59,1996,6
199359,"Steve Tovar",1993,3,59,1997,2
199359,"Steve Tovar",1993,3,59,1998,2
199359,"Steve Tovar",1993,3,59,1999,3
199359,"Steve Tovar",1993,3,59,2000,1
19936,"Eric Curry",1993,1,6,1994,5
19936,"Eric Curry",1993,1,6,1995,7
19936,"Eric Curry",1993,1,6,1996,2
19936,"Eric Curry",1993,1,6,1997,1
19936,"Eric Curry",1993,1,6,1998,1
19936,"Eric Curry",1993,1,6,1999,0
199360,"Lamar Thomas",1993,3,60,1994,1
199360,"Lamar Thomas",1993,3,60,1995,1
199360,"Lamar Thomas",1993,3,60,1996,1
199360,"Lamar Thomas",1993,3,60,1997,4
199360,"Lamar Thomas",1993,3,60,1998,5
199361,"Chris Gedney",1993,3,61,1994,2
199361,"Chris Gedney",1993,3,61,1995,1
199361,"Chris Gedney",1993,3,61,1997,2
199361,"Chris Gedney",1993,3,61,1998,2
199361,"Chris Gedney",1993,3,61,2000,1
199362,"Antonio London",1993,3,62,1994,1
199362,"Antonio London",1993,3,62,1995,2
199362,"Antonio London",1993,3,62,1996,5
199362,"Antonio London",1993,3,62,1997,4
199362,"Antonio London",1993,3,62,1998,0
199363,"Ty Parten",1993,3,63,1994,2
199363,"Ty Parten",1993,3,63,1995,0
199363,"Ty Parten",1993,3,63,1997,0
199363,"Ty Parten",1993,3,63,1998,4
199363,"Ty Parten",1993,3,63,1999,0
199363,"Ty Parten",1993,3,63,2000,0
199364,"Joe Cocozzo",1993,3,64,1994,7
199364,"Joe Cocozzo",1993,3,64,1995,4
199364,"Joe Cocozzo",1993,3,64,1996,5
199364,"Joe Cocozzo",1993,3,64,1997,4
199365,"Ray Buchanan",1993,3,65,1994,9
199365,"Ray Buchanan",1993,3,65,1995,8
199365,"Ray Buchanan",1993,3,65,1996,6
199365,"Ray Buchanan",1993,3,65,1997,7
199365,"Ray Buchanan",1993,3,65,1998,15
199365,"Ray Buchanan",1993,3,65,1999,8
199365,"Ray Buchanan",1993,3,65,2000,6
199365,"Ray Buchanan",1993,3,65,2001,6
199365,"Ray Buchanan",1993,3,65,2002,5
199365,"Ray Buchanan",1993,3,65,2003,3
199365,"Ray Buchanan",1993,3,65,2004,5
199366,"Marcus Buckley",1993,3,66,1994,2
199366,"Marcus Buckley",1993,3,66,1995,3
199366,"Marcus Buckley",1993,3,66,1996,2
199366,"Marcus Buckley",1993,3,66,1997,2
199366,"Marcus Buckley",1993,3,66,1998,6
199366,"Marcus Buckley",1993,3,66,1999,0
199367,"Harold Alexander",1993,3,67,1994,1
199368,"Mike Compton",1993,3,68,1994,0
199368,"Mike Compton",1993,3,68,1995,5
199368,"Mike Compton",1993,3,68,1996,7
199368,"Mike Compton",1993,3,68,1997,8
199368,"Mike Compton",1993,3,68,1998,7
199368,"Mike Compton",1993,3,68,1999,9
199368,"Mike Compton",1993,3,68,2000,7
199368,"Mike Compton",1993,3,68,2001,9
199368,"Mike Compton",1993,3,68,2002,8
199368,"Mike Compton",1993,3,68,2003,1
199368,"Mike Compton",1993,3,68,2004,1
199369,"Rondell Jones",1993,3,69,1994,2
199369,"Rondell Jones",1993,3,69,1995,1
199369,"Rondell Jones",1993,3,69,1996,1
199369,"Rondell Jones",1993,3,69,1997,5
19937,"Curtis Conway",1993,1,7,1994,6
19937,"Curtis Conway",1993,1,7,1995,12
19937,"Curtis Conway",1993,1,7,1996,10
19937,"Curtis Conway",1993,1,7,1997,4
19937,"Curtis Conway",1993,1,7,1998,6
19937,"Curtis Conway",1993,1,7,1999,3
19937,"Curtis Conway",1993,1,7,2000,5
19937,"Curtis Conway",1993,1,7,2001,10
19937,"Curtis Conway",1993,1,7,2002,8
19937,"Curtis Conway",1993,1,7,2004,3
199370,"Jason Elam",1993,3,70,1994,4
199370,"Jason Elam",1993,3,70,1995,5
199370,"Jason Elam",1993,3,70,1996,3
199370,"Jason Elam",1993,3,70,1997,2
199370,"Jason Elam",1993,3,70,1998,4
199370,"Jason Elam",1993,3,70,1999,5
199370,"Jason Elam",1993,3,70,2000,2
199370,"Jason Elam",1993,3,70,2001,6
199370,"Jason Elam",1993,3,70,2002,2
199370,"Jason Elam",1993,3,70,2003,5
199370,"Jason Elam",1993,3,70,2004,4
199370,"Jason Elam",1993,3,70,2005,2
199370,"Jason Elam",1993,3,70,2006,5
199370,"Jason Elam",1993,3,70,2007,4
199370,"Jason Elam",1993,3,70,2008,5
199370,"Jason Elam",1993,3,70,2009,0
199371,"Rick Hamilton",1993,3,71,1994,0
199371,"Rick Hamilton",1993,3,71,1996,2
199372,"James Trapp",1993,3,72,1994,1
199372,"James Trapp",1993,3,72,1995,2
199372,"James Trapp",1993,3,72,1996,2
199372,"James Trapp",1993,3,72,1997,6
199372,"James Trapp",1993,3,72,1998,1
199372,"James Trapp",1993,3,72,1999,0
199372,"James Trapp",1993,3,72,2000,2
199372,"James Trapp",1993,3,72,2001,3
199372,"James Trapp",1993,3,72,2002,2
199372,"James Trapp",1993,3,72,2003,1
199374,"Will Shields",1993,3,74,1994,8
199374,"Will Shields",1993,3,74,1995,9
199374,"Will Shields",1993,3,74,1996,10
199374,"Will Shields",1993,3,74,1997,12
199374,"Will Shields",1993,3,74,1998,10
199374,"Will Shields",1993,3,74,1999,11
199374,"Will Shields",1993,3,74,2000,10
199374,"Will Shields",1993,3,74,2001,10
199374,"Will Shields",1993,3,74,2002,17
199374,"Will Shields",1993,3,74,2003,16
199374,"Will Shields",1993,3,74,2004,14
199374,"Will Shields",1993,3,74,2005,12
199374,"Will Shields",1993,3,74,2006,12
199375,"Derrick Frazier",1993,3,75,1994,1
199375,"Derrick Frazier",1993,3,75,1995,2
199375,"Derrick Frazier",1993,3,75,1996,2
199376,"Andre Hastings",1993,3,76,1994,2
199376,"Andre Hastings",1993,3,76,1995,6
199376,"Andre Hastings",1993,3,76,1996,8
199376,"Andre Hastings",1993,3,76,1997,5
199376,"Andre Hastings",1993,3,76,1998,3
199376,"Andre Hastings",1993,3,76,1999,4
199376,"Andre Hastings",1993,3,76,2000,0
199377,"Mike Reid",1993,3,77,1994,0
199378,"Terry Kirby",1993,3,78,1994,3
199378,"Terry Kirby",1993,3,78,1995,9
199378,"Terry Kirby",1993,3,78,1996,9
199378,"Terry Kirby",1993,3,78,1997,7
199378,"Terry Kirby",1993,3,78,1998,3
199378,"Terry Kirby",1993,3,78,1999,7
199378,"Terry Kirby",1993,3,78,2000,1
199378,"Terry Kirby",1993,3,78,2001,2
199378,"Terry Kirby",1993,3,78,2002,4
199379,"Gilbert Brown",1993,3,79,1994,1
199379,"Gilbert Brown",1993,3,79,1995,3
199379,"Gilbert Brown",1993,3,79,1996,8
199379,"Gilbert Brown",1993,3,79,1997,5
199379,"Gilbert Brown",1993,3,79,1998,6
199379,"Gilbert Brown",1993,3,79,1999,7
199379,"Gilbert Brown",1993,3,79,2001,6
199379,"Gilbert Brown",1993,3,79,2002,5
199379,"Gilbert Brown",1993,3,79,2003,6
19938,"Willie Roaf",1993,1,8,1994,14
19938,"Willie Roaf",1993,1,8,1995,15
19938,"Willie Roaf",1993,1,8,1996,8
19938,"Willie Roaf",1993,1,8,1997,8
19938,"Willie Roaf",1993,1,8,1998,8
19938,"Willie Roaf",1993,1,8,1999,9
19938,"Willie Roaf",1993,1,8,2000,13
19938,"Willie Roaf",1993,1,8,2001,4
19938,"Willie Roaf",1993,1,8,2002,15
19938,"Willie Roaf",1993,1,8,2003,13
19938,"Willie Roaf",1993,1,8,2004,17
19938,"Willie Roaf",1993,1,8,2005,8
199381,"Earl Dotson",1993,3,81,1994,0
199381,"Earl Dotson",1993,3,81,1995,10
199381,"Earl Dotson",1993,3,81,1996,9
199381,"Earl Dotson",1993,3,81,1997,7
199381,"Earl Dotson",1993,3,81,1998,9
199381,"Earl Dotson",1993,3,81,1999,11
199381,"Earl Dotson",1993,3,81,2000,1
199381,"Earl Dotson",1993,3,81,2001,1
199381,"Earl Dotson",1993,3,81,2002,5
199382,"John Lynch",1993,3,82,1995,3
199382,"John Lynch",1993,3,82,1996,7
199382,"John Lynch",1993,3,82,1997,11
199382,"John Lynch",1993,3,82,1998,7
199382,"John Lynch",1993,3,82,1999,18
199382,"John Lynch",1993,3,82,2000,13
199382,"John Lynch",1993,3,82,2001,9
199382,"John Lynch",1993,3,82,2002,12
199382,"John Lynch",1993,3,82,2003,7
199382,"John Lynch",1993,3,82,2004,8
199382,"John Lynch",1993,3,82,2005,7
199382,"John Lynch",1993,3,82,2006,7
199382,"John Lynch",1993,3,82,2007,6
199383,"Mike Caldwell",1993,3,83,1994,3
199383,"Mike Caldwell",1993,3,83,1995,4
199383,"Mike Caldwell",1993,3,83,1996,3
199383,"Mike Caldwell",1993,3,83,1997,2
199383,"Mike Caldwell",1993,3,83,1998,4
199383,"Mike Caldwell",1993,3,83,1999,0
199383,"Mike Caldwell",1993,3,83,2000,4
199383,"Mike Caldwell",1993,3,83,2001,10
199383,"Mike Caldwell",1993,3,83,2002,3
199383,"Mike Caldwell",1993,3,83,2003,1
199385,"Dean Wells",1993,4,85,1994,1
199385,"Dean Wells",1993,4,85,1995,5
199385,"Dean Wells",1993,4,85,1996,6
199385,"Dean Wells",1993,4,85,1997,7
199385,"Dean Wells",1993,4,85,1998,4
199385,"Dean Wells",1993,4,85,1999,5
199385,"Dean Wells",1993,4,85,2000,7
199385,"Dean Wells",1993,4,85,2001,2
199386,"Kevin Johnson",1993,4,86,1995,3
199386,"Kevin Johnson",1993,4,86,1996,3
199386,"Kevin Johnson",1993,4,86,1997,1
199387,"Ronald Moore",1993,4,87,1994,4
199387,"Ronald Moore",1993,4,87,1995,1
199387,"Ronald Moore",1993,4,87,1996,0
199387,"Ronald Moore",1993,4,87,1997,2
199387,"Ronald Moore",1993,4,87,1998,0
199389,"Lorenzo Neal",1993,4,89,1994,1
199389,"Lorenzo Neal",1993,4,89,1995,1
199389,"Lorenzo Neal",1993,4,89,1996,2
199389,"Lorenzo Neal",1993,4,89,1997,1
199389,"Lorenzo Neal",1993,4,89,1998,0
199389,"Lorenzo Neal",1993,4,89,1999,0
199389,"Lorenzo Neal",1993,4,89,2000,0
199389,"Lorenzo Neal",1993,4,89,2001,1
199389,"Lorenzo Neal",1993,4,89,2002,1
199389,"Lorenzo Neal",1993,4,89,2003,1
199389,"Lorenzo Neal",1993,4,89,2004,1
199389,"Lorenzo Neal",1993,4,89,2005,3
199389,"Lorenzo Neal",1993,4,89,2006,3
199389,"Lorenzo Neal",1993,4,89,2007,1
199389,"Lorenzo Neal",1993,4,89,2008,1
19939,"Lincoln Kennedy",1993,1,9,1994,3
19939,"Lincoln Kennedy",1993,1,9,1995,4
19939,"Lincoln Kennedy",1993,1,9,1996,7
19939,"Lincoln Kennedy",1993,1,9,1997,8
19939,"Lincoln Kennedy",1993,1,9,1998,6
19939,"Lincoln Kennedy",1993,1,9,1999,11
19939,"Lincoln Kennedy",1993,1,9,2000,15
19939,"Lincoln Kennedy",1993,1,9,2001,13
19939,"Lincoln Kennedy",1993,1,9,2002,15
19939,"Lincoln Kennedy",1993,1,9,2003,4
199391,"Rudy Harris",1993,4,91,1994,0
199392,"Derwin Gray",1993,4,92,1994,2
199392,"Derwin Gray",1993,4,92,1995,2
199392,"Derwin Gray",1993,4,92,1996,1
199392,"Derwin Gray",1993,4,92,1997,1
199392,"Derwin Gray",1993,4,92,1998,0
199393,"Greg Bishop",1993,4,93,1994,2
199393,"Greg Bishop",1993,4,93,1995,7
199393,"Greg Bishop",1993,4,93,1996,5
199393,"Greg Bishop",1993,4,93,1997,7
199393,"Greg Bishop",1993,4,93,1998,7
199393,"Greg Bishop",1993,4,93,1999,0
199395,"Raylee Johnson",1993,4,95,1994,1
199395,"Raylee Johnson",1993,4,95,1995,1
199395,"Raylee Johnson",1993,4,95,1996,1
199395,"Raylee Johnson",1993,4,95,1997,1
199395,"Raylee Johnson",1993,4,95,1998,2
199395,"Raylee Johnson",1993,4,95,1999,9
199395,"Raylee Johnson",1993,4,95,2001,8
199395,"Raylee Johnson",1993,4,95,2002,8
199395,"Raylee Johnson",1993,4,95,2003,1
199395,"Raylee Johnson",1993,4,95,2004,2
199396,"Ron Stone",1993,4,96,1994,1
199396,"Ron Stone",1993,4,96,1995,2
199396,"Ron Stone",1993,4,96,1996,5
199396,"Ron Stone",1993,4,96,1997,7
199396,"Ron Stone",1993,4,96,1998,6
199396,"Ron Stone",1993,4,96,1999,8
199396,"Ron Stone",1993,4,96,2000,10
199396,"Ron Stone",1993,4,96,2001,9
199396,"Ron Stone",1993,4,96,2002,10
199396,"Ron Stone",1993,4,96,2003,7
199396,"Ron Stone",1993,4,96,2004,2
199396,"Ron Stone",1993,4,96,2005,8
199397,"Todd Perry",1993,4,97,1994,3
199397,"Todd Perry",1993,4,97,1995,10
199397,"Todd Perry",1993,4,97,1996,7
199397,"Todd Perry",1993,4,97,1997,4
199397,"Todd Perry",1993,4,97,1998,7
199397,"Todd Perry",1993,4,97,1999,7
199397,"Todd Perry",1993,4,97,2000,5
199397,"Todd Perry",1993,4,97,2001,8
199397,"Todd Perry",1993,4,97,2002,9
199397,"Todd Perry",1993,4,97,2003,7
199398,"Jeff Robinson",1993,4,98,1994,0
199398,"Jeff Robinson",1993,4,98,1995,0
199398,"Jeff Robinson",1993,4,98,1996,0
199398,"Jeff Robinson",1993,4,98,1997,0
199398,"Jeff Robinson",1993,4,98,1998,0
199398,"Jeff Robinson",1993,4,98,1999,1
199398,"Jeff Robinson",1993,4,98,2000,1
199398,"Jeff Robinson",1993,4,98,2001,1
199398,"Jeff Robinson",1993,4,98,2003,0
199398,"Jeff Robinson",1993,4,98,2004,0
199398,"Jeff Robinson",1993,4,98,2005,0
199398,"Jeff Robinson",1993,4,98,2007,0
199398,"Jeff Robinson",1993,4,98,2008,1
199398,"Jeff Robinson",1993,4,98,2009,0
199399,"Lewis Bush",1993,4,99,1994,1
199399,"Lewis Bush",1993,4,99,1995,7
199399,"Lewis Bush",1993,4,99,1996,7
199399,"Lewis Bush",1993,4,99,1997,5
199399,"Lewis Bush",1993,4,99,1998,4
199399,"Lewis Bush",1993,4,99,1999,8
199399,"Lewis Bush",1993,4,99,2000,4
199399,"Lewis Bush",1993,4,99,2001,4
199399,"Lewis Bush",1993,4,99,2002,2
19941,"Dan Wilkinson",1994,1,1,1994,6
19941,"Dan Wilkinson",1994,1,1,1995,6
19941,"Dan Wilkinson",1994,1,1,1996,7
19941,"Dan Wilkinson",1994,1,1,1997,5
19941,"Dan Wilkinson",1994,1,1,1998,7
19941,"Dan Wilkinson",1994,1,1,1999,8
19941,"Dan Wilkinson",1994,1,1,2000,8
19941,"Dan Wilkinson",1994,1,1,2001,8
19941,"Dan Wilkinson",1994,1,1,2002,5
19941,"Dan Wilkinson",1994,1,1,2003,7
19941,"Dan Wilkinson",1994,1,1,2004,6
19941,"Dan Wilkinson",1994,1,1,2005,7
19941,"Dan Wilkinson",1994,1,1,2006,1
199410,"Jamir Miller",1994,1,10,1994,2
199410,"Jamir Miller",1994,1,10,1995,3
199410,"Jamir Miller",1994,1,10,1996,6
199410,"Jamir Miller",1994,1,10,1997,7
199410,"Jamir Miller",1994,1,10,1998,7
199410,"Jamir Miller",1994,1,10,1999,6
199410,"Jamir Miller",1994,1,10,2000,5
199410,"Jamir Miller",1994,1,10,2001,17
1994100,"Ernest Jones",1994,3,100,1995,0
1994100,"Ernest Jones",1994,3,100,1996,1
1994100,"Ernest Jones",1994,3,100,1997,0
1994100,"Ernest Jones",1994,3,100,1998,0
1994100,"Ernest Jones",1994,3,100,1999,0
1994101,"Malcolm Floyd",1994,3,101,1994,0
1994101,"Malcolm Floyd",1994,3,101,1995,1
1994101,"Malcolm Floyd",1994,3,101,1996,1
1994101,"Malcolm Floyd",1994,3,101,1997,0
1994102,"George Hegamin",1994,3,102,1994,0
1994102,"George Hegamin",1994,3,102,1995,0
1994102,"George Hegamin",1994,3,102,1996,1
1994102,"George Hegamin",1994,3,102,1997,4
1994102,"George Hegamin",1994,3,102,1998,2
1994102,"George Hegamin",1994,3,102,1999,0
1994102,"George Hegamin",1994,3,102,2000,2
1994103,"Eric Zomalt",1994,3,103,1994,1
1994103,"Eric Zomalt",1994,3,103,1995,1
1994103,"Eric Zomalt",1994,3,103,1996,2
1994104,"Corey Sawyer",1994,4,104,1994,1
1994104,"Corey Sawyer",1994,4,104,1995,4
1994104,"Corey Sawyer",1994,4,104,1996,0
1994104,"Corey Sawyer",1994,4,104,1997,2
1994104,"Corey Sawyer",1994,4,104,1998,1
1994104,"Corey Sawyer",1994,4,104,1999,0
1994105,"Kurt Haws",1994,4,105,1994,0
1994106,"Bradford Banta",1994,4,106,1994,0
1994106,"Bradford Banta",1994,4,106,1995,0
1994106,"Bradford Banta",1994,4,106,1996,0
1994106,"Bradford Banta",1994,4,106,1997,0
1994106,"Bradford Banta",1994,4,106,1998,0
1994106,"Bradford Banta",1994,4,106,1999,0
1994106,"Bradford Banta",1994,4,106,2000,0
1994106,"Bradford Banta",1994,4,106,2001,0
1994106,"Bradford Banta",1994,4,106,2002,0
1994106,"Bradford Banta",1994,4,106,2003,0
1994106,"Bradford Banta",1994,4,106,2004,0
1994107,"Perry Carter",1994,4,107,1995,0
1994107,"Perry Carter",1994,4,107,1996,0
1994107,"Perry Carter",1994,4,107,1997,3
1994107,"Perry Carter",1994,4,107,1998,0
1994108,"Chris Brantley",1994,4,108,1994,0
1994108,"Chris Brantley",1994,4,108,1996,0
1994109,"Willie Jackson",1994,4,109,1995,5
1994109,"Willie Jackson",1994,4,109,1996,4
1994109,"Willie Jackson",1994,4,109,1997,2
1994109,"Willie Jackson",1994,4,109,1998,1
1994109,"Willie Jackson",1994,4,109,1999,3
1994109,"Willie Jackson",1994,4,109,2000,5
1994109,"Willie Jackson",1994,4,109,2001,10
1994109,"Willie Jackson",1994,4,109,2002,2
199411,"John Thierry",1994,1,11,1994,2
199411,"John Thierry",1994,1,11,1995,5
199411,"John Thierry",1994,1,11,1996,2
199411,"John Thierry",1994,1,11,1997,4
199411,"John Thierry",1994,1,11,1998,4
199411,"John Thierry",1994,1,11,1999,5
199411,"John Thierry",1994,1,11,2000,8
199411,"John Thierry",1994,1,11,2001,7
199411,"John Thierry",1994,1,11,2002,3
1994110,"Larry Whigham",1994,4,110,1994,1
1994110,"Larry Whigham",1994,4,110,1995,1
1994110,"Larry Whigham",1994,4,110,1996,2
1994110,"Larry Whigham",1994,4,110,1997,4
1994110,"Larry Whigham",1994,4,110,1998,1
1994110,"Larry Whigham",1994,4,110,1999,0
1994110,"Larry Whigham",1994,4,110,2000,2
1994110,"Larry Whigham",1994,4,110,2001,3
1994110,"Larry Whigham",1994,4,110,2002,1
1994111,"Perry Klein",1994,4,111,1994,0
1994113,"John Reece",1994,4,113,1995,0
1994114,"Raymont Harris",1994,4,114,1994,5
1994114,"Raymont Harris",1994,4,114,1995,0
1994114,"Raymont Harris",1994,4,114,1996,7
1994114,"Raymont Harris",1994,4,114,1997,6
1994114,"Raymont Harris",1994,4,114,1998,2
1994114,"Raymont Harris",1994,4,114,2000,0
1994115,"Terry Irving",1994,4,115,1994,2
1994115,"Terry Irving",1994,4,115,1995,4
1994115,"Terry Irving",1994,4,115,1996,1
1994115,"Terry Irving",1994,4,115,1997,3
1994115,"Terry Irving",1994,4,115,1998,1
1994116,"Doug Nussmeier",1994,4,116,1996,1
1994116,"Doug Nussmeier",1994,4,116,1997,1
1994117,"Orlando Parker",1994,4,117,1994,0
1994119,"Mike Davis",1994,4,119,1994,1
1994119,"Mike Davis",1994,4,119,1995,0
199412,"Aaron Glenn",1994,1,12,1994,6
199412,"Aaron Glenn",1994,1,12,1995,7
199412,"Aaron Glenn",1994,1,12,1996,6
199412,"Aaron Glenn",1994,1,12,1997,11
199412,"Aaron Glenn",1994,1,12,1998,10
199412,"Aaron Glenn",1994,1,12,1999,8
199412,"Aaron Glenn",1994,1,12,2000,8
199412,"Aaron Glenn",1994,1,12,2001,7
199412,"Aaron Glenn",1994,1,12,2002,12
199412,"Aaron Glenn",1994,1,12,2003,4
199412,"Aaron Glenn",1994,1,12,2004,7
199412,"Aaron Glenn",1994,1,12,2005,5
199412,"Aaron Glenn",1994,1,12,2006,1
199412,"Aaron Glenn",1994,1,12,2007,2
199412,"Aaron Glenn",1994,1,12,2008,1
